Scaffold_ID	Window_start	Window_stop	ERR562990_Depth	ERR562989_Depth	gene_location_mans
SM_V7_ZW	17640001	17650000	17.5016	25.0159	UP
SM_V7_ZW	17650001	17660000	21.6425	27.2043	UP
SM_V7_ZW	17660001	17670000	14.2115	25.4514	UP
SM_V7_ZW	17670001	17680000	16.6602	28.8099	Z
SM_V7_ZW	17680001	17690000	16.3661	23.1937	Z
SM_V7_ZW	17690001	17700000	16.2485	26.2494	Z
SM_V7_ZW	17700001	17710000	12.5475	21.7144	Z
SM_V7_ZW	17710001	17720000	16.44	31.5613	Z
SM_V7_ZW	17720001	17730000	18.3226	27.0543	Z
SM_V7_ZW	17730001	17740000	17.8329	28.2591	Z
SM_V7_ZW	17740001	17750000	17.5123	30.0882	Z
SM_V7_ZW	17750001	17760000	14.0851	27.0851	Z
SM_V7_ZW	17760001	17770000	15.9567	26.9879	Z
SM_V7_ZW	17770001	17780000	14.6027	25.0435	Z
SM_V7_ZW	17780001	17790000	15.6237	25.5289	Z
SM_V7_ZW	17790001	17800000	16.227	27.7229	Z
SM_V7_ZW	17800001	17810000	17.7109	28.2996	Z
SM_V7_ZW	17810001	17820000	14.8881	29.8723	Z
SM_V7_ZW	17820001	17830000	15.9673	23.3113	Z
SM_V7_ZW	17830001	17840000	15.6232	25.6402	Z
SM_V7_ZW	17840001	17850000	17.5997	29.0554	Z
SM_V7_ZW	17850001	17860000	17.48	29.2422	Z
SM_V7_ZW	17860001	17870000	14.4347	26.6305	Z
SM_V7_ZW	17870001	17880000	17.4246	29.6748	Z
SM_V7_ZW	17880001	17890000	18.2243	28.2751	Z
SM_V7_ZW	17890001	17900000	15.6382	29.6344	Z
SM_V7_ZW	17900001	17910000	18.6426	33.2788	Z
SM_V7_ZW	17910001	17920000	18.8554	30.4771	Z
SM_V7_ZW	17920001	17930000	15.3416	29.105	Z
SM_V7_ZW	17930001	17940000	13.6269	29.2596	Z
SM_V7_ZW	17940001	17950000	16.3444	30.9633	Z
SM_V7_ZW	17950001	17960000	14.6331	27.7744	Z
SM_V7_ZW	17960001	17970000	17.4004	29.8155	Z
SM_V7_ZW	17970001	17980000	17.7242	27.8177	Z
SM_V7_ZW	17980001	17990000	16.1401	28.2844	Z
SM_V7_ZW	17990001	18000000	13.9685	26.2651	Z
SM_V7_ZW	18000001	18010000	17.0216	28.56	Z
SM_V7_ZW	18010001	18020000	16.8729	28.0489	Z
SM_V7_ZW	18020001	18030000	19.4983	26.1438	Z
SM_V7_ZW	18030001	18040000	15.8049	31.0301	Z
SM_V7_ZW	18040001	18050000	15.4971	28.0618	Z
SM_V7_ZW	18050001	18060000	13.8316	28.3994	Z
SM_V7_ZW	18060001	18070000	16.9341	27.8654	Z
SM_V7_ZW	18070001	18080000	16.0014	30.6078	Z
SM_V7_ZW	18080001	18090000	19.0637	29.2484	Z
SM_V7_ZW	18090001	18100000	18.4403	30.8771	Z
SM_V7_ZW	18100001	18110000	19.7462	26.8704	Z
SM_V7_ZW	18110001	18120000	16.0216	30.5191	Z
SM_V7_ZW	18120001	18130000	16.5379	29.3445	Z
SM_V7_ZW	18130001	18140000	13.298	25.4575	Z
SM_V7_ZW	18140001	18150000	14.8622	26.2934	Z
SM_V7_ZW	18150001	18160000	13.7764	27.7944	Z
SM_V7_ZW	18160001	18170000	16.2982	25.6357	Z
SM_V7_ZW	18170001	18180000	18.0205	29.0391	Z
SM_V7_ZW	18180001	18190000	18.3558	26.3339	Z
SM_V7_ZW	18190001	18200000	15.524	25.3537	Z
SM_V7_ZW	18200001	18210000	15.7929	24.7175	Z
SM_V7_ZW	18210001	18220000	18.3106	30.3903	Z
SM_V7_ZW	18220001	18230000	18.274	27.2146	Z
SM_V7_ZW	18230001	18240000	15.0038	28.4631	Z
SM_V7_ZW	18240001	18250000	16.7251	26.5459	Z
SM_V7_ZW	18250001	18260000	14.9676	28.423	Z
SM_V7_ZW	18260001	18270000	14.7117	27.1686	Z
SM_V7_ZW	18270001	18280000	16.1004	27.7104	Z
SM_V7_ZW	18280001	18290000	13.0246	25.1546	Z
SM_V7_ZW	18290001	18300000	13.2711	25.5315	Z
SM_V7_ZW	18300001	18310000	15.5308	28.2255	Z
SM_V7_ZW	18310001	18320000	13.5518	23.8306	Z
SM_V7_ZW	18320001	18330000	14.939	26.1703	Z
SM_V7_ZW	18330001	18340000	15.0209	23.3821	Z
SM_V7_ZW	18340001	18350000	15.2578	26.8065	Z
SM_V7_ZW	18350001	18360000	16.2089	28.8611	Z
SM_V7_ZW	18360001	18370000	17.2307	27.5538	Z
SM_V7_ZW	18370001	18380000	4.048	7.3261	Z
SM_V7_ZW	18380001	18390000	4.6598	7.3764	Z
SM_V7_ZW	18390001	18400000	17.9071	29.8724	Z
SM_V7_ZW	18400001	18410000	16.7662	29.2302	Z
SM_V7_ZW	18410001	18420000	16.9001	26.6603	Z
SM_V7_ZW	18420001	18430000	17.7174	27.5013	Z
SM_V7_ZW	18430001	18440000	14.7744	25.8818	Z
SM_V7_ZW	18440001	18450000	16.3392	26.9041	Z
SM_V7_ZW	18450001	18460000	16.8464	28.5334	Z
SM_V7_ZW	18460001	18470000	16.4774	27.6029	Z
SM_V7_ZW	18470001	18480000	16.4113	25.1024	Z
SM_V7_ZW	18480001	18490000	17.4427	29.889	Z
SM_V7_ZW	18490001	18500000	16.293	29.6897	Z
SM_V7_ZW	18500001	18510000	18.3676	28.5457	Z
SM_V7_ZW	18510001	18520000	16.6807	25.7789	Z
SM_V7_ZW	18520001	18530000	16.6923	26.1908	Z
SM_V7_ZW	18530001	18540000	14.9938	27.2291	Z
SM_V7_ZW	18540001	18550000	13.6211	27.3654	Z
SM_V7_ZW	18550001	18560000	14.5485	27.7079	Z
SM_V7_ZW	18560001	18570000	15.7885	25.668	Z
SM_V7_ZW	18570001	18580000	15.301	28.0044	Z
SM_V7_ZW	18580001	18590000	16.8441	26.1327	Z
SM_V7_ZW	18590001	18600000	18.6582	26.3898	Z
SM_V7_ZW	18600001	18610000	15.8615	26.4826	Z
SM_V7_ZW	18610001	18620000	14.9511	24.6935	Z
SM_V7_ZW	18620001	18630000	15.7619	25.7819	Z
SM_V7_ZW	18630001	18640000	15.5382	24.9893	Z
SM_V7_ZW	18640001	18650000	15.8488	27.5551	Z
SM_V7_ZW	18650001	18660000	16.2237	29.5137	Z
SM_V7_ZW	18660001	18670000	14.5908	28.3154	Z
SM_V7_ZW	18670001	18680000	14.3808	26.9741	Z
SM_V7_ZW	18680001	18690000	15.1521	26.1699	Z
SM_V7_ZW	18690001	18700000	17.0304	28.1933	Z
SM_V7_ZW	18700001	18710000	14.6583	24.9516	Z
SM_V7_ZW	18710001	18720000	16.2694	25.1456	UP
SM_V7_ZW	18720001	18730000	23.3961	27.2342	UP
SM_V7_ZW	18730001	18740000	18.7706	24.2552	UP
SM_V7_ZW	18740001	18750000	16.5144	28.1653	Z
SM_V7_ZW	18750001	18760000	17.2057	28.077	Z
SM_V7_ZW	18760001	18770000	15.3081	27.187	Z
SM_V7_ZW	18770001	18780000	16.6431	26.9926	Z
SM_V7_ZW	18780001	18790000	16.2037	26.6841	Z
SM_V7_ZW	18790001	18800000	16.7644	28.1483	Z
SM_V7_ZW	18800001	18810000	17.0194	27.6913	Z
SM_V7_ZW	18810001	18820000	19.7554	27.2378	Z
SM_V7_ZW	18820001	18830000	16.79	32.4137	Z
SM_V7_ZW	18830001	18840000	14.4507	25.4235	Z
SM_V7_ZW	18840001	18850000	16.9219	25.8145	Z
SM_V7_ZW	18850001	18860000	16.1137	26.2004	Z
SM_V7_ZW	18860001	18870000	15.0446	25.4824	Z
SM_V7_ZW	18870001	18880000	12.2358	22.6791	Z
SM_V7_ZW	18880001	18890000	13.4362	24.7318	Z
SM_V7_ZW	18890001	18900000	15.0263	25.9809	Z
SM_V7_ZW	18900001	18910000	15.7798	28.5875	Z
SM_V7_ZW	18910001	18920000	14.758	24.752	Z
SM_V7_ZW	18920001	18930000	19.154	30.1974	Z
SM_V7_ZW	18930001	18940000	14.3784	26.7023	Z
SM_V7_ZW	18940001	18950000	18.2928	27.2488	Z
SM_V7_ZW	18950001	18960000	13.2182	25.3532	Z
SM_V7_ZW	18960001	18970000	16.4367	27.4522	Z
SM_V7_ZW	18970001	18980000	17.6006	29.7667	Z
SM_V7_ZW	18980001	18990000	16.3042	26.8318	Z
SM_V7_ZW	18990001	19000000	15.8799	28.7357	Z
SM_V7_ZW	19000001	19010000	15.4078	29.083	Z
SM_V7_ZW	19010001	19020000	16.9088	30.2408	Z
SM_V7_ZW	19020001	19030000	17.3211	28.417	Z
SM_V7_ZW	19030001	19040000	16.3594	30.1117	Z
SM_V7_ZW	19040001	19050000	17.3356	28.2697	Z
SM_V7_ZW	19050001	19060000	15.4394	27.1458	Z
SM_V7_ZW	19060001	19070000	15.2945	24.9776	Z
SM_V7_ZW	19070001	19080000	16.8198	29.2915	Z
SM_V7_ZW	19080001	19090000	16.2737	27.2741	Z
SM_V7_ZW	19090001	19100000	17.9849	27.1977	Z
SM_V7_ZW	19100001	19110000	19.1153	28.6116	Z
SM_V7_ZW	19110001	19120000	16.9966	26.8979	Z
SM_V7_ZW	19120001	19130000	16.2552	26.1046	Z
SM_V7_ZW	19130001	19140000	17.6877	27.2603	Z
SM_V7_ZW	19140001	19150000	14.1061	25.4282	Z
SM_V7_ZW	19150001	19160000	14.6866	28.6781	Z
SM_V7_ZW	19160001	19170000	18.2091	29.3855	Z
SM_V7_ZW	19170001	19180000	17.9878	28.622	Z
SM_V7_ZW	19180001	19190000	17.1258	27.593	Z
SM_V7_ZW	19190001	19200000	14.1828	30.0904	Z
SM_V7_ZW	19200001	19210000	15.3033	26.901	Z
SM_V7_ZW	19210001	19220000	15.2425	24.6661	Z
SM_V7_ZW	19220001	19230000	13.4826	27.2237	Z
SM_V7_ZW	19230001	19240000	19.5277	30.3065	Z
SM_V7_ZW	19240001	19250000	19.2167	29.0696	Z
SM_V7_ZW	19250001	19260000	19.5191	30.8177	Z
SM_V7_ZW	19260001	19270000	19.0252	30.1984	Z
SM_V7_ZW	19270001	19280000	16.3245	27.4384	Z
SM_V7_ZW	19280001	19290000	17.3047	29.6995	Z
SM_V7_ZW	19290001	19300000	16.2228	31.2762	Z
SM_V7_ZW	19300001	19310000	17.2175	31.0799	Z
SM_V7_ZW	19310001	19320000	17.6093	27.9094	Z
SM_V7_ZW	19320001	19330000	18.9334	26.8356	Z
SM_V7_ZW	19330001	19340000	18.2319	27.7144	Z
SM_V7_ZW	19340001	19350000	19.0779	27.0075	Z
SM_V7_ZW	19350001	19360000	15.5264	26.8708	Z
SM_V7_ZW	19360001	19370000	16.5773	28.0985	Z
SM_V7_ZW	19370001	19380000	15.5268	28.9657	Z
SM_V7_ZW	19380001	19390000	14.8398	25.2962	Z
SM_V7_ZW	19390001	19400000	15.0416	26.6337	Z
SM_V7_ZW	19400001	19410000	15.4813	27.6632	Z
SM_V7_ZW	19410001	19420000	12.6667	27.8075	Z
SM_V7_ZW	19420001	19430000	16.1925	29.0981	Z
SM_V7_ZW	19430001	19440000	14.4154	23.8027	Z
SM_V7_ZW	19440001	19450000	16.326	28.1916	Z
SM_V7_ZW	19450001	19460000	17.2981	28.0433	Z
SM_V7_ZW	19460001	19470000	16.716	29.0343	Z
SM_V7_ZW	19470001	19480000	16.4562	28.0365	Z
SM_V7_ZW	19480001	19490000	15.7763	23.3206	Z
SM_V7_ZW	19490001	19500000	16.5414	28.0287	Z
SM_V7_ZW	19500001	19510000	17.3449	28.9884	Z
SM_V7_ZW	19510001	19520000	16.7806	24.5156	Z
SM_V7_ZW	19520001	19530000	15.3022	25.6676	Z
SM_V7_ZW	19530001	19540000	19.674	28.1917	Z
SM_V7_ZW	19540001	19550000	12.3787	21.3347	Z
SM_V7_ZW	19550001	19560000	14.1881	25.8226	Z
SM_V7_ZW	19560001	19570000	16.9483	25.1824	Z
SM_V7_ZW	19570001	19580000	14.4756	25.1243	Z
SM_V7_ZW	19580001	19590000	14.0444	24.4918	Z
SM_V7_ZW	19590001	19600000	13.6758	23.6319	Z
SM_V7_ZW	19600001	19610000	14.0348	24.4251	Z
SM_V7_ZW	19610001	19620000	14.0844	27.1821	Z
SM_V7_ZW	19620001	19630000	17.6651	27.0213	Z
SM_V7_ZW	19630001	19640000	14.6346	27.1325	Z
SM_V7_ZW	19640001	19650000	14.689	27.8434	Z
SM_V7_ZW	19650001	19660000	13.6477	23.9664	Z
SM_V7_ZW	19660001	19670000	14.7287	29.9477	Z
SM_V7_ZW	19670001	19680000	12.8128	26.5285	Z
SM_V7_ZW	19680001	19690000	17.2713	29.398	Z
SM_V7_ZW	19690001	19700000	15.5131	28.1619	Z
SM_V7_ZW	19700001	19710000	16.9529	28.6664	Z
SM_V7_ZW	19710001	19720000	16.1981	27.3564	Z
SM_V7_ZW	19720001	19730000	13.8435	27.8389	Z
SM_V7_ZW	19730001	19740000	15.5759	29.7519	Z
SM_V7_ZW	19740001	19750000	17.4738	28.4172	Z
SM_V7_ZW	19750001	19760000	15.3781	26.5463	Z
SM_V7_ZW	19760001	19770000	16.2742	23.1458	Z
SM_V7_ZW	19770001	19780000	17.7069	26.382	Z
SM_V7_ZW	19780001	19790000	18.8436	27.4543	Z
SM_V7_ZW	19790001	19800000	19.7961	25.5647	Z
SM_V7_ZW	19800001	19810000	17.5707	30.2874	Z
SM_V7_ZW	19810001	19820000	18.4379	30.9502	Z
SM_V7_ZW	19820001	19830000	17.0169	26.9795	Z
SM_V7_ZW	19830001	19840000	16.416	25.9682	Z
SM_V7_ZW	19840001	19850000	15.2562	29.6417	Z
SM_V7_ZW	19850001	19860000	17.0351	30.1359	Z
SM_V7_ZW	19860001	19870000	15.5	31.0644	Z
SM_V7_ZW	19870001	19880000	15.8006	29.8717	Z
SM_V7_ZW	19880001	19890000	18.0751	27.1438	Z
SM_V7_ZW	19890001	19900000	14.5235	27.9364	Z
SM_V7_ZW	19900001	19910000	14.9846	25.533	Z
SM_V7_ZW	19910001	19920000	15.9793	27.859	Z
SM_V7_ZW	19920001	19930000	16.2216	27.057	Z
SM_V7_ZW	19930001	19940000	16.9184	25.8611	Z
SM_V7_ZW	19940001	19950000	18.3785	30.0983	Z
SM_V7_ZW	19950001	19960000	17.0728	28.2678	Z
SM_V7_ZW	19960001	19970000	16.0755	26.6176	Z
SM_V7_ZW	19970001	19980000	14.3241	29.5034	Z
SM_V7_ZW	19980001	19990000	16.8984	24.7351	Z
SM_V7_ZW	19990001	20000000	17.1122	26.5399	Z
SM_V7_ZW	20000001	20010000	18.9238	28.9442	Z
SM_V7_ZW	20010001	20020000	21.1783	28.1005	Z
SM_V7_ZW	20020001	20030000	19.9571	30.9866	Z
SM_V7_ZW	20030001	20040000	16.7913	28.0239	Z
SM_V7_ZW	20040001	20050000	17.1416	28.5251	Z
SM_V7_ZW	20050001	20060000	15.8782	26.6872	Z
SM_V7_ZW	20060001	20070000	15.6779	25.2981	Z
SM_V7_ZW	20070001	20080000	14.8481	29.1089	Z
SM_V7_ZW	20080001	20090000	15.5208	25.5913	Z
SM_V7_ZW	20090001	20100000	14.3065	23.4002	Z
SM_V7_ZW	20100001	20110000	15.5054	26.9973	Z
SM_V7_ZW	20110001	20120000	15.991	25.1714	Z
SM_V7_ZW	20120001	20130000	15.7073	27.1761	Z
SM_V7_ZW	20130001	20140000	15.7053	25.2524	Z
SM_V7_ZW	20140001	20150000	14.4728	27.5214	Z
SM_V7_ZW	20150001	20160000	13.6168	24.2717	Z
SM_V7_ZW	20160001	20170000	17.1315	29.3067	Z
SM_V7_ZW	20170001	20180000	15.0031	26.3083	Z
SM_V7_ZW	20180001	20190000	18.9844	29.5089	Z
SM_V7_ZW	20190001	20200000	15.5428	27.5999	Z
SM_V7_ZW	20200001	20210000	16.0026	27.8432	Z
SM_V7_ZW	20210001	20220000	17.2534	27.1456	Z
SM_V7_ZW	20220001	20230000	18.6138	31.3022	Z
SM_V7_ZW	20230001	20240000	16.6467	28.1863	Z
SM_V7_ZW	20240001	20250000	17.2399	27.6056	Z
SM_V7_ZW	20250001	20260000	14.7359	27.5336	Z
SM_V7_ZW	20260001	20270000	19.3851	27.6763	Z
SM_V7_ZW	20270001	20280000	18.374	30.1778	Z
SM_V7_ZW	20280001	20290000	18.7508	27.2121	Z
SM_V7_ZW	20290001	20300000	18.7151	29.2525	Z
SM_V7_ZW	20300001	20310000	15.6638	25.3637	Z
SM_V7_ZW	20310001	20320000	20.0231	30.3189	Z
SM_V7_ZW	20320001	20330000	19.6157	27.4859	Z
SM_V7_ZW	20330001	20340000	18.9245	27.65	Z
SM_V7_ZW	20340001	20350000	15.9945	30.8605	Z
SM_V7_ZW	20350001	20360000	18.2386	30.3115	Z
SM_V7_ZW	20360001	20370000	15.6927	28.088	Z
SM_V7_ZW	20370001	20380000	16.4366	25.7105	Z
SM_V7_ZW	20380001	20390000	14.7004	23.6363	Z
SM_V7_ZW	20390001	20400000	17.6919	29.1752	Z
SM_V7_ZW	20400001	20410000	18.3554	27.8097	Z
SM_V7_ZW	20410001	20420000	16.48	24.3752	Z
SM_V7_ZW	20420001	20430000	21.1939	28.7195	UP
SM_V7_ZW	20430001	20440000	20.8487	23.0677	UP
SM_V7_ZW	20440001	20450000	17.154	28.447	UP
SM_V7_ZW	20450001	20460000	16.7125	25.9052	Z
SM_V7_ZW	20460001	20470000	15.3071	27.578	Z
SM_V7_ZW	20470001	20480000	15.5929	25.2881	Z
SM_V7_ZW	20480001	20490000	16.5451	23.6491	Z
SM_V7_ZW	20490001	20500000	15.693	26.1921	Z
SM_V7_ZW	20500001	20510000	17.481	30.5876	Z
SM_V7_ZW	20510001	20520000	16.4772	25.7519	Z
SM_V7_ZW	20520001	20530000	16.584	28.1627	Z
SM_V7_ZW	20530001	20540000	15.4502	29.3489	Z
SM_V7_ZW	20540001	20550000	16.0669	27.9027	Z
SM_V7_ZW	20550001	20560000	14.9724	27.3951	Z
SM_V7_ZW	20560001	20570000	17.2671	27.6011	Z
SM_V7_ZW	20570001	20580000	17.7134	27.617	Z
SM_V7_ZW	20580001	20590000	16.3048	27.5738	Z
SM_V7_ZW	20590001	20600000	14.7174	28.0461	Z
SM_V7_ZW	20600001	20610000	17.2052	24.9566	Z
SM_V7_ZW	20610001	20620000	15.7768	29.1827	Z
SM_V7_ZW	20620001	20630000	21.0197	28.2307	Z
SM_V7_ZW	20630001	20640000	16.4808	27.8862	Z
SM_V7_ZW	20640001	20650000	18.9905	28.1785	Z
SM_V7_ZW	20650001	20660000	16.3497	26.7408	Z
SM_V7_ZW	20660001	20670000	17.745	24.3017	UP
SM_V7_ZW	20670001	20680000	21.179	24.9912	UP
SM_V7_ZW	20680001	20690000	14.7785	24.8415	UP
SM_V7_ZW	20690001	20700000	15.4982	26.1898	UP
SM_V7_ZW	20700001	20710000	22.5616	26.8091	UP
SM_V7_ZW	20710001	20720000	21.6561	27.4393	UP
SM_V7_ZW	20720001	20730000	16.8614	27.5649	UP
SM_V7_ZW	20730001	20740000	18.7296	25.9224	Z
SM_V7_ZW	20740001	20750000	16.1586	29.0425	Z
SM_V7_ZW	20750001	20760000	17.6334	26.4227	Z
SM_V7_ZW	20760001	20770000	16.815	23.0313	Z
SM_V7_ZW	20770001	20780000	19.4314	25.2513	UP
SM_V7_ZW	20780001	20790000	18.9537	22.4885	UP
SM_V7_ZW	20790001	20800000	17.4852	26.8788	UP
SM_V7_ZW	20800001	20810000	15.5726	27.3835	Z
SM_V7_ZW	20810001	20820000	15.8796	27.4822	Z
SM_V7_ZW	20820001	20830000	15.3305	33.4797	Z
SM_V7_ZW	20830001	20840000	15.6119	23.8938	Z
SM_V7_ZW	20840001	20850000	16.3624	28.4138	Z
SM_V7_ZW	20850001	20860000	17.0762	28.1329	Z
SM_V7_ZW	20860001	20870000	21.6304	30.8671	Z
SM_V7_ZW	20870001	20880000	15.097	30.8093	Z
SM_V7_ZW	20880001	20890000	18.2494	27.5093	Z
SM_V7_ZW	20890001	20900000	18.0493	26.5529	Z
SM_V7_ZW	20900001	20910000	16.2122	25.1591	Z
SM_V7_ZW	20910001	20920000	18.9629	28.5564	Z
SM_V7_ZW	20920001	20930000	17.5279	26.96	Z
SM_V7_ZW	20930001	20940000	17.6409	29.4204	Z
SM_V7_ZW	20940001	20950000	17.6355	27.7022	Z
SM_V7_ZW	20950001	20960000	15.2465	24.8283	Z
SM_V7_ZW	20960001	20970000	16.0274	28.0625	Z
SM_V7_ZW	20970001	20980000	18.4259	28.4871	UP
SM_V7_ZW	20980001	20990000	19.1176	23.893	UP
SM_V7_ZW	20990001	21000000	15.3755	28.2588	UP
SM_V7_ZW	21000001	21010000	16.3867	28.0117	Z
SM_V7_ZW	21010001	21020000	17.828	25.9918	Z
SM_V7_ZW	21020001	21030000	15.9413	29.5278	Z
SM_V7_ZW	21030001	21040000	17.8855	31.4454	Z
SM_V7_ZW	21040001	21050000	13.4435	23.7164	Z
SM_V7_ZW	21050001	21060000	14.3901	25.6292	Z
SM_V7_ZW	21060001	21070000	15.8818	27.7039	Z
SM_V7_ZW	21070001	21080000	17.5672	29.4654	Z
SM_V7_ZW	21080001	21090000	16.8083	27.4322	Z
SM_V7_ZW	21090001	21100000	19.6738	30.4582	Z
SM_V7_ZW	21100001	21110000	17.5295	27.541	Z
SM_V7_ZW	21110001	21120000	16.3357	24.8245	Z
SM_V7_ZW	21120001	21130000	15.561	27.4995	Z
SM_V7_ZW	21130001	21140000	13.6478	25.9381	Z
SM_V7_ZW	21140001	21150000	13.7446	28.353	Z
SM_V7_ZW	21150001	21160000	13.284	27.9245	Z
SM_V7_ZW	21160001	21170000	15.4683	29.2534	Z
SM_V7_ZW	21170001	21180000	17.2508	25.7406	Z
SM_V7_ZW	21180001	21190000	15.8907	21.9564	Z
SM_V7_ZW	21190001	21200000	14.3289	23.8848	Z
SM_V7_ZW	21200001	21210000	18.1241	24.09	Z
SM_V7_ZW	21210001	21220000	17.8771	27.0783	Z
SM_V7_ZW	21220001	21230000	15.6312	29.2901	Z
SM_V7_ZW	21230001	21240000	15.6425	24.4939	Z
SM_V7_ZW	21240001	21250000	15.6426	28.2944	Z
SM_V7_ZW	21250001	21260000	13.7774	25.5125	Z
SM_V7_ZW	21260001	21270000	13.8376	25.4363	Z
SM_V7_ZW	21270001	21280000	14.9231	24.2803	Z
SM_V7_ZW	21280001	21290000	17.2007	26.0342	Z
SM_V7_ZW	21290001	21300000	14.4055	27.4192	Z
SM_V7_ZW	21300001	21310000	12.9274	26.3578	Z
SM_V7_ZW	21310001	21320000	17.4375	28.3245	Z
SM_V7_ZW	21320001	21330000	14.9078	28.0357	Z
SM_V7_ZW	21330001	21340000	14.4381	25.3203	Z
SM_V7_ZW	21340001	21350000	14.2704	27.6446	Z
SM_V7_ZW	21350001	21360000	14.8123	28.8331	Z
SM_V7_ZW	21360001	21370000	15.4948	24.4614	Z
SM_V7_ZW	21370001	21380000	14.1909	26.109	Z
SM_V7_ZW	21380001	21390000	18.6166	29.3744	Z
SM_V7_ZW	21390001	21400000	17.8489	25.0421	Z
SM_V7_ZW	21400001	21410000	16.2302	30.2179	Z
SM_V7_ZW	21410001	21420000	16.2587	26.1733	Z
SM_V7_ZW	21420001	21430000	20.2562	30.7924	Z
SM_V7_ZW	21430001	21440000	18.058	29.8296	Z
SM_V7_ZW	21440001	21450000	17.7386	25.7938	Z
SM_V7_ZW	21450001	21460000	14.8546	27.3198	Z
SM_V7_ZW	21460001	21470000	22.9244	35.728	Z
SM_V7_ZW	21470001	21480000	18.871	27.5625	Z
SM_V7_ZW	21480001	21490000	16.6237	26.2702	Z
SM_V7_ZW	21490001	21500000	17.5962	27.0969	Z
SM_V7_ZW	21500001	21510000	16.3239	26.4015	Z
SM_V7_ZW	21510001	21520000	14.4296	27.6796	Z
SM_V7_ZW	21520001	21530000	16.3361	24.5541	Z
SM_V7_ZW	21530001	21540000	13.9612	24.2719	Z
SM_V7_ZW	21540001	21550000	16.2579	24.2267	Z
SM_V7_ZW	21550001	21560000	18.1367	29.0724	Z
SM_V7_ZW	21560001	21570000	15.464	26.2057	Z
SM_V7_ZW	21570001	21580000	14.7443	25.0375	Z
SM_V7_ZW	21580001	21590000	15.9569	26.937	Z
SM_V7_ZW	21590001	21600000	15.7755	26.8303	Z
SM_V7_ZW	21600001	21610000	18.4109	29.4795	Z
SM_V7_ZW	21610001	21620000	17.9799	28.975	Z
SM_V7_ZW	21620001	21630000	17.5457	28.3248	Z
SM_V7_ZW	21630001	21640000	15.7868	27.4001	Z
SM_V7_ZW	21640001	21650000	18.3884	28.2941	Z
SM_V7_ZW	21650001	21660000	16.0967	24.3766	Z
SM_V7_ZW	21660001	21670000	14.9436	27.2779	Z
SM_V7_ZW	21670001	21680000	14.5164	25.5791	Z
SM_V7_ZW	21680001	21690000	14.9372	27.0167	Z
SM_V7_ZW	21690001	21700000	16.6885	26.0459	Z
SM_V7_ZW	21700001	21710000	18.0659	25.9525	Z
SM_V7_ZW	21710001	21720000	15.3863	26.1058	Z
SM_V7_ZW	21720001	21730000	13.7927	25.6098	Z
SM_V7_ZW	21730001	21740000	16.2353	24.923	Z
SM_V7_ZW	21740001	21750000	14.72	26.5588	Z
SM_V7_ZW	21750001	21760000	15.0078	26.4143	Z
SM_V7_ZW	21760001	21770000	15.5922	26.2846	Z
SM_V7_ZW	21770001	21780000	14.8961	26.505	Z
SM_V7_ZW	21780001	21790000	16.5105	26.1007	Z
SM_V7_ZW	21790001	21800000	18.6661	28.399	Z
SM_V7_ZW	21800001	21810000	19.315	27.891	Z
SM_V7_ZW	21810001	21820000	19.8854	27.9941	Z
SM_V7_ZW	21820001	21830000	13.9254	30.7632	Z
SM_V7_ZW	21830001	21840000	17.4954	28.306	Z
SM_V7_ZW	21840001	21850000	17.5146	27.3725	Z
SM_V7_ZW	21850001	21860000	14.9362	29.7261	Z
SM_V7_ZW	21860001	21870000	19.7154	28.0606	Z
SM_V7_ZW	21870001	21880000	15.9562	29.0949	UP
SM_V7_ZW	21880001	21890000	21.5697	25.6997	UP
SM_V7_ZW	21890001	21900000	19.0568	29.405	UP
SM_V7_ZW	21900001	21910000	16.0725	26.4985	Z
SM_V7_ZW	21910001	21920000	17.7208	31.921	Z
SM_V7_ZW	21920001	21930000	18.329	27.4321	Z
SM_V7_ZW	21930001	21940000	17.7226	23.3779	Z
SM_V7_ZW	21940001	21950000	14.5243	24.8141	Z
SM_V7_ZW	21950001	21960000	13.6766	23.5396	Z
SM_V7_ZW	21960001	21970000	14.8554	30.074	Z
SM_V7_ZW	21970001	21980000	15.0491	27.8465	Z
SM_V7_ZW	21980001	21990000	14.4975	27.6391	Z
SM_V7_ZW	21990001	22000000	17.3251	26.1725	Z
SM_V7_ZW	22000001	22010000	14.0682	29.1147	Z
SM_V7_ZW	22010001	22020000	17.3963	29.6802	Z
SM_V7_ZW	22020001	22030000	16.5991	28.9756	Z
SM_V7_ZW	22030001	22040000	16.1113	27.6208	Z
SM_V7_ZW	22040001	22050000	16.8662	27.9614	Z
SM_V7_ZW	22050001	22060000	15.0466	28.1695	Z
SM_V7_ZW	22060001	22070000	14.3107	21.9371	Z
SM_V7_ZW	22070001	22080000	15.1256	28.1295	Z
SM_V7_ZW	22080001	22090000	13.946	26.8804	Z
SM_V7_ZW	22090001	22100000	15.1647	24.7467	Z
SM_V7_ZW	22100001	22110000	14.1186	25.4916	Z
SM_V7_ZW	22110001	22120000	13.8601	22.6849	Z
SM_V7_ZW	22120001	22130000	15.6318	26.6201	Z
SM_V7_ZW	22130001	22140000	16.3008	25.5538	Z
SM_V7_ZW	22140001	22150000	16.5026	27.7882	Z
SM_V7_ZW	22150001	22160000	12.7338	25.9181	Z
